Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDD34,OUT027,4283.48806668195
FDJ50,OUT027,1389.65380761751
FDZ44,OUT013,1905.92247259203
DRO59,OUT035,1272.34991794635
DRB48,OUT045,609.890071474116
FDR21,OUT018,2421.11306258573
NCE42,OUT010,541.143691335901
FDO23,OUT046,1516.20812510583
NCE30,OUT018,2924.57787379694
FDQ22,OUT035,627.995472201487
FDY01,OUT045,1835.55499355399
FDS08,OUT017,2990.33530622224
FDG28,OUT018,3425.68054679623
FDQ51,OUT018,672.489617953295
FDB05,OUT017,4083.08214716969
FDO56,OUT049,1979.66245672556
FDE02,OUT018,1285.21590721097
FDN45,OUT017,3752.94326974932
FDS09,OUT013,781.265490585383
NCA54,OUT018,2503.74809379625
FDP09,OUT010,512.210925872215
FDC53,OUT045,1478.08455874305
NCM55,OUT017,3132.1573735873
FDL09,OUT018,2377.02130749714
FDA11,OUT019,204.719454546501
FDA50,OUT045,1424.5851351021
FDC23,OUT017,3018.56579772204
FDE22,OUT049,2629.22435424874
FDD23,OUT046,3124.7804374987
NCA29,OUT049,2860.99975052902
FDK38,OUT046,2413.7429486194
DRC13,OUT046,1996.69870543972
NCP43,OUT049,2999.23929343395
FDX28,OUT049,1600.40989287894
FDF08,OUT049,1521.15908027953
FDZ33,OUT046,2412.98178273008
FDD10,OUT049,3020.60606295526
FDO58,OUT017,2689.79302628351
FDI50,OUT017,3952.05119103766
FDO58,OUT045,2583.19107524573
FDX08,OUT013,2907.98392303864
NCK17,OUT010,92.9836618688243
FDF39,OUT035,4445.7907524861
FDU45,OUT010,277.814827535669
NCJ18,OUT018,1603.50692840752
DRC27,OUT019,538.205285156106
DRC25,OUT035,1430.61662424059
FDU59,OUT035,2774.70892124496
FDU28,OUT035,3202.84452776504
NCP30,OUT046,646.439926964315
FDB39,OUT018,724.369021673231
FDE41,OUT013,1356.14167826409
DRH11,OUT010,122.578783224244
FDA58,OUT045,3718.88831581205
FDU50,OUT046,1840.44563519628
FDM34,OUT013,2074.66641124396
FDM44,OUT027,2705.99789713018
FDR39,OUT045,2877.82936830906
FDM25,OUT045,2670.05102189173
FDQ49,OUT049,2557.90690708185
DRH25,OUT018,709.129552950387
FDM09,OUT027,4578.25992326453
FDL44,OUT019,412.72065712456
NCR42,OUT018,434.857060908945
DRL59,OUT046,841.764193259594
FDX43,OUT013,2709.25873830935
DRK47,OUT010,571.396593036452
FDU48,OUT018,1817.19977328725
FDY12,OUT045,777.456479692593
NCN43,OUT018,1694.66087257555
NCM55,OUT018,2563.19757637418
FDQ21,OUT027,3261.9952103763
FDX13,OUT035,4328.80976742618
NCK30,OUT027,6766.35584859772
FDG20,OUT049,2981.3248234386
DRG27,OUT017,640.21375615985
FDY14,OUT018,3609.31469281261
FDP59,OUT035,1782.48763773907
FDU60,OUT017,2837.77806897833
NCC18,OUT019,397.504342727867
DRJ39,OUT017,3549.77474387867
FDS07,OUT049,1881.30991438506
FDM08,OUT027,6022.00114185266
FDP51,OUT045,1902.90450679212
FDU16,OUT035,1361.40580977289
FDH12,OUT013,1681.50572810159
DRE48,OUT010,482.075297558276
NCL42,OUT027,6517.6613684034
FDR21,OUT045,2752.8227568146
NCW29,OUT035,2226.09436122813
FDO11,OUT013,4164.37328589324
NCM31,OUT049,2355.91527789732
FDV35,OUT019,430.52474647925
FDF58,OUT017,1009.8395339558
NCE43,OUT049,2796.18951704977
FDA02,OUT035,2407.45717511055
DRL37,OUT010,95.5320203025953
FDR24,OUT018,1266.7021604327
FDW59,OUT049,1379.54054147489
FDS22,OUT049,745.673604344347
FDW24,OUT017,813.337103926859
FDU24,OUT035,1619.57620892258
FDA21,OUT027,4977.34107572907
FDH58,OUT027,3098.56018188557
FDW36,OUT018,1422.52223687814
FDI45,OUT027,4630.0141473792
FDU01,OUT018,2666.07172601463
FDF35,OUT027,2910.83857854693
FDU43,OUT019,690.930472613495
FDE24,OUT019,332.980521664748
FDK50,OUT049,2743.80049241128
FDG31,OUT045,976.258047045854
FDC60,OUT045,1410.50914265495
FDL36,OUT013,1435.96509019213
FDP21,OUT013,3078.27418751946
FDW16,OUT045,1384.77788008247
FDX02,OUT017,3664.94444548188
FDQ58,OUT027,4088.42185647396
FDT51,OUT046,1820.65354413402
FDD59,OUT049,1339.03742456538
NCM42,OUT018,1488.96169057567
FDA57,OUT018,551.701078279086
FDZ48,OUT035,1876.68717298901
FDE46,OUT045,2355.66416195358
NCZ30,OUT019,263.343602881689
FDB56,OUT017,3225.18738516802
FDA25,OUT027,2822.15728212587
FDD20,OUT013,2003.73126714565
FDL25,OUT013,1440.45428288512
NCO18,OUT049,2939.52845983217
FDJ45,OUT017,616.119149833449
FDR12,OUT035,2913.00350698441
NCF19,OUT010,96.8937579119977
FDK25,OUT046,2651.03842148781
NCR17,OUT046,1851.07497691737
FDC52,OUT046,2431.37659388765
NCA54,OUT017,3009.19835549824
FDR45,OUT010,587.578340830811
NCM19,OUT049,1880.56289770472
FDF39,OUT027,7008.07164004423
FDX23,OUT049,1587.12119618098
FDD58,OUT027,2645.13125864154
FDX28,OUT013,1562.16737543399
NCD31,OUT013,2591.79939575718
FDU57,OUT018,2119.26746802148
FDI27,OUT046,721.87354324915
NCM42,OUT046,1730.59027279997
FDD32,OUT027,2182.77301360495
FDI34,OUT013,3730.12665353959
NCM29,OUT049,2170.56414154686
FDG46,OUT018,1578.00438216776
DRC01,OUT010,120.075705888064
FDB15,OUT027,6964.45021808128
NCA17,OUT027,4014.57723935027
FDF10,OUT046,2418.51908044922
FDR26,OUT027,4678.08155075318
FDI02,OUT049,1898.27729258854
NCM54,OUT010,276.752709470106
FDF14,OUT013,2440.21744074514
FDJ33,OUT010,314.447133857894
FDM20,OUT035,4239.66527508202
FDC03,OUT027,5190.56881747555
NCX05,OUT046,1899.29038101207
NCM41,OUT027,2441.70989400387
NCU29,OUT010,358.985472904395
FDQ59,OUT017,1423.66431145157
FDH46,OUT010,255.871978146614
FDH09,OUT013,869.783560303907
NCD06,OUT045,711.457206808613
FDC15,OUT035,2573.92723424055
DRD37,OUT027,1187.06157819325
FDT28,OUT027,3911.29511489594
FDR28,OUT027,4320.09477357683
FDT38,OUT017,1388.15709398986
FDV34,OUT027,1999.52815271704
FDY52,OUT035,1023.8504527621
FDB34,OUT013,1366.66638199314
DRL23,OUT018,1441.11433033437
DRB24,OUT046,2483.94544561215
FDJ50,OUT046,874.465891199722
FDQ49,OUT035,2577.15964206347
FDP20,OUT035,2105.38840967115
FDV19,OUT027,4275.41706655319
NCR54,OUT045,3040.33014656781
FDO09,OUT010,721.69440503363
FDS57,OUT018,1974.30789671049
FDN10,OUT049,1937.55446017666
FDV23,OUT049,2111.99762804698
FDY28,OUT049,3552.86392196203
DRG51,OUT013,2538.87561547768
FDD45,OUT019,229.396117470441
NCL18,OUT027,5135.2125042224
NCM29,OUT013,2086.14125372327
FDF17,OUT027,5152.81041571687
FDE22,OUT017,2698.92681839853
FDQ22,OUT017,616.481534047017
FDS01,OUT013,2911.84886113934
FDW35,OUT027,1122.09495442145
FDJ33,OUT046,2034.09132571994
NCF54,OUT035,2900.96384329509
FDE09,OUT013,1753.38351957991
NCE06,OUT045,2498.69897979933
DRH49,OUT049,1336.70632059577
FDY43,OUT045,2659.09387864288
NCT05,OUT017,4310.70591102233
FDZ34,OUT045,3039.16450324132
FDL38,OUT017,1492.27638501036
FDZ31,OUT017,3246.37440405232
FDR14,OUT035,913.359653123192
NCN54,OUT049,1288.78592539878
NCC42,OUT027,3715.31774229655
FDK08,OUT017,1686.00610853024
FDP59,OUT013,1735.64557977562
FDV22,OUT035,2678.35234402654
FDD33,OUT035,4024.93485931472
DRE60,OUT027,6078.66217257374
FDK52,OUT046,3614.19467884021
FDA02,OUT017,2398.68366347522
FDM56,OUT049,1820.06593865432
FDE57,OUT035,2400.95223156685
FDM32,OUT045,1381.22733028728
NCQ30,OUT027,3198.81478556705
FDQ27,OUT027,2813.49962520349
FDT60,OUT027,3317.33134883311
FDU43,OUT049,4118.29596149781
NCO55,OUT035,1794.03551953139
FDG02,OUT045,3019.15045244409
FDJ28,OUT013,2988.87920244728
FDP40,OUT045,1706.66123715093
FDJ38,OUT045,3078.37364932144
NCC54,OUT017,4107.66223900654
NCZ41,OUT046,2031.52829561998
FDK38,OUT019,380.625076668405
FDU52,OUT013,2424.90039061876
FDC40,OUT046,1213.67214468931
NCR30,OUT017,1217.81963162997
NCN18,OUT017,1830.63426364238
FDB50,OUT035,1341.25858986347
FDG04,OUT013,2935.63447626399
FDR26,OUT035,2934.72019010185
NCT17,OUT018,2623.89533509639
FDX35,OUT027,6176.4121962916
FDS12,OUT046,2062.53086247916
NCZ29,OUT027,3359.98597258336
FDB38,OUT010,453.559188822439
FDP12,OUT013,590.734607063497
FDP22,OUT046,839.390014235297
FDS26,OUT018,3547.65737457766
FDR52,OUT046,3066.7084942376
DRJ13,OUT046,2609.96074005098
FDU48,OUT027,3464.0385472071
FDE29,OUT035,986.910584061841
NCT29,OUT049,2036.41427620928
DRK37,OUT018,2620.04465455999
FDK55,OUT046,1418.2832999314
FDR07,OUT046,1549.29238534851
FDO21,OUT027,6030.12611626596
FDK46,OUT049,4381.02176477716
FDB12,OUT045,1639.68711791329
FDT31,OUT027,5056.68004519984
FDJ33,OUT045,1944.10403190671
FDC26,OUT027,2941.02648371813
NCQ02,OUT045,2916.3909195523
FDP08,OUT010,542.874334094537
FDB11,OUT027,6066.59477115827
FDV55,OUT013,2346.5693849963
FDW20,OUT049,2019.39378695602
NCJ18,OUT019,265.228969985892
FDC41,OUT018,1003.2033292886
FDE14,OUT027,2728.75684540339
FDG35,OUT013,2889.73644587089
FDF45,OUT035,976.106045101392
FDS19,OUT027,2072.17310179462
FDS58,OUT019,419.897851901118
FDA26,OUT017,3665.77692507454
FDM32,OUT049,1463.87403961092
FDL45,OUT046,2025.59523464541
FDZ55,OUT049,2667.4843101767
FDY37,OUT049,2424.52049513516
FDO46,OUT046,3131.560006949
FDQ60,OUT046,1955.10062773408
FDA19,OUT018,1818.79957412222
FDL15,OUT046,2512.27298031988
FDM10,OUT018,2953.91147709133
NCL05,OUT017,704.504346956597
DRK49,OUT010,87.2393215148176
NCE18,OUT027,6692.58007049614
FDG40,OUT049,549.742840267796
DRI59,OUT045,3461.09493891169
FDK28,OUT035,4288.34793859814
NCD06,OUT019,102.088373432763
FDO11,OUT019,769.047640286648
FDK27,OUT046,1936.61545175165
FDT43,OUT027,1332.21877392227
FDD38,OUT018,1445.74283650057
FDA16,OUT049,3575.70540776527
FDL14,OUT027,4175.28157386627
NCM17,OUT049,727.012302714782
FDD20,OUT045,1937.83972662689
FDA40,OUT045,1344.73759904482
FDL43,OUT045,1198.57109237916
FDV15,OUT045,1595.91413191215
FDE52,OUT046,1423.36334658015
NCL17,OUT010,359.516823555416
NCJ31,OUT045,3782.59784932198
FDR60,OUT045,1199.65341065969
NCA18,OUT035,1934.96499471093
FDS21,OUT027,1685.58496036067
FDW09,OUT035,1326.45250778013
FDL26,OUT035,2648.86669346644
FDS47,OUT018,1238.73056604716
FDC39,OUT046,3266.46098847497
FDT51,OUT035,1912.04069016204
FDK40,OUT035,4397.49122822319
NCG19,OUT045,3689.15110839472
FDZ07,OUT046,1009.61920592898
FDF08,OUT027,2381.44971061626
FDO04,OUT013,848.530903216841
FDK41,OUT018,1103.61826787843
FDP15,OUT049,4305.26908371308
NCD43,OUT018,1422.49283143324
NCP18,OUT013,2366.17476724704
FDZ51,OUT046,1526.91451317447
DRH13,OUT035,1828.03396162031
FDF38,OUT045,635.152085907583
NCI43,OUT045,750.002306407514
FDM38,OUT027,1457.75481996409
FDS03,OUT013,1033.71988734979
DRJ47,OUT017,2858.18617199185
FDT50,OUT010,198.204701489131
FDV02,OUT046,2734.82159814905
NCG18,OUT017,1701.77771426517
FDW52,OUT046,2629.8476768855
FDS40,OUT035,586.144120909176
FDN31,OUT017,3210.2941257949
FDA37,OUT045,1964.55914068127
FDA15,OUT046,3992.12054701165
FDL39,OUT046,2912.36203830317
FDJ53,OUT045,1832.35079326458
FDX22,OUT013,3437.93515054936
NCZ42,OUT045,3731.34224290631
FDD56,OUT027,4759.18496370732
FDD40,OUT017,3193.69870553337
FDS50,OUT013,3442.06344104779
NCN14,OUT013,2956.03072010964
FDT15,OUT013,2980.06554756127
NCS18,OUT027,2852.41549431602
NCO26,OUT010,250.364652669273
FDF58,OUT018,841.527042890775
NCB19,OUT013,1361.58579982751
FDH26,OUT017,2419.63863085395
DRB24,OUT027,4051.3005491385
FDA49,OUT018,1206.59355581767
FDB32,OUT045,1477.57158601166
FDI36,OUT017,3311.86584650626
NCA17,OUT010,370.429525524694
FDH22,OUT013,1982.92251675447
NCM26,OUT018,2135.96683158782
FDT15,OUT027,4920.59005484451
FDB16,OUT018,1156.58341273195
NCP54,OUT027,3266.89089963755
FDJ36,OUT013,1644.01290757164
FDO28,OUT045,1799.43363782741
FDU09,OUT013,874.16248971091
FDF29,OUT017,2120.93540227624
FDY08,OUT013,2292.10322084514
DRJ59,OUT018,502.96666193244
FDT23,OUT027,2139.07998803233
FDU15,OUT018,528.441945651726
FDT47,OUT013,1581.74403035431
FDI53,OUT019,380.317607438477
FDR59,OUT018,3816.32907405398
FDD53,OUT035,658.509072179755
FDY51,OUT017,3692.25006851891
FDT04,OUT049,607.458006148719
FDU51,OUT049,2991.79570371121
FDG14,OUT035,2626.55606473059
NCU06,OUT045,3604.47966844009
DRG25,OUT046,3007.56771506769
DRH49,OUT035,1407.41295719739
FDN15,OUT035,2346.7895803779
FDL43,OUT018,1043.76639118988
NCT18,OUT049,3026.28008227602
NCB31,OUT013,4189.53380803258
FDK57,OUT035,2017.21329655792
FDY04,OUT019,372.010036766571
NCP54,OUT046,1939.19979831458
FDF41,OUT013,3838.15277496958
FDM01,OUT045,1552.52811253507
FDW03,OUT045,1647.03629632809
FDF28,OUT045,1886.96605191333
FDY37,OUT017,2422.4777818817
FDQ03,OUT017,4046.85306588105
FDP51,OUT027,3216.10237993695
FDJ40,OUT017,1816.76421637191
FDC32,OUT049,1552.9699734338
DRI49,OUT027,2156.00212942882
NCW54,OUT017,904.755699716164
FDF09,OUT017,627.163970144805
FDP45,OUT018,3582.61338524082
DRJ23,OUT018,2582.54430293872
FDS59,OUT017,1887.7520007481
FDY08,OUT046,2292.37084194867
FDX16,OUT049,2397.38852226224
FDY16,OUT018,2520.99356111178
FDK32,OUT035,2632.95169209217
FDQ22,OUT013,618.829827423255
NCC31,OUT018,2131.56572609724
FDG58,OUT049,2598.50378567841
DRF48,OUT013,3037.90888619759
DRH36,OUT049,1213.6030163401
NCR30,OUT035,1257.48883759376
FDB03,OUT019,571.029084814091
FDZ28,OUT027,3317.03170706426
FDR35,OUT017,3350.67745210104
DRD15,OUT027,6121.85725431254
FDJ33,OUT019,327.064594721101
FDA56,OUT010,293.818456996527
FDP56,OUT046,773.667897918888
NCT30,OUT046,766.733764132076
FDK15,OUT017,1670.58728195087
FDH44,OUT018,2084.90245326017
FDV01,OUT013,2533.67424081801
DRG03,OUT017,2463.82949790603
FDG50,OUT027,2392.61699898186
FDR16,OUT010,507.68667259144
FDZ60,OUT046,1739.76959374492
DRG03,OUT045,2319.54531224928
FDS56,OUT018,3790.4988440421
FDU33,OUT045,707.960948392126
DRD27,OUT035,1631.83738615846
FDW22,OUT046,3671.18680776136
DRA24,OUT045,2582.84428925029
FDF38,OUT049,653.575181532652
FDX48,OUT013,2497.98856926644
FDS58,OUT018,2251.95866581693
FDC32,OUT046,1507.54234293492
NCQ29,OUT045,4136.43866810808
DRK39,OUT018,1116.53680883016
NCS38,OUT017,1887.78691154044
DRO47,OUT013,1782.76884183213
DRG27,OUT027,1100.11838183236
FDC57,OUT027,5178.75117776062
FDS55,OUT046,2377.08178310747
NCJ06,OUT018,1643.2739982983
FDO01,OUT019,259.347109097094
NCM55,OUT045,2886.40981629371
FDC52,OUT049,2496.075041829
FDQ15,OUT045,1260.45152454516
NCT30,OUT027,1246.14218207802
NCR42,OUT027,851.307213424875
FDD28,OUT035,948.043495617878
FDQ34,OUT049,1730.84249608079
FDZ12,OUT027,3789.7256285898
DRE13,OUT019,201.084666706971
NCN07,OUT019,331.063217640619
FDM28,OUT035,2981.49667694183
FDI10,OUT017,2894.34313818537
FDQ25,OUT013,2815.66762046313
FDA38,OUT010,517.122537331097
DRI13,OUT049,3638.68040517966
FDY20,OUT027,2418.2279753804
NCZ53,OUT035,3204.74070779153
NCM31,OUT013,2306.11673682731
DRB01,OUT017,3173.73180465922
DRF37,OUT046,4306.351511374
NCF42,OUT049,2925.91105413592
FDF16,OUT018,1987.73500347025
FDB41,OUT013,750.096963158205
FDR34,OUT013,3696.68116413842
FDR15,OUT018,2191.87649518277
NCV42,OUT019,253.532256842183
FDW51,OUT035,3692.74236914348
FDU36,OUT017,1611.20415057679
FDX60,OUT049,1337.74180195509
FDY03,OUT035,1937.28079303731
FDW55,OUT045,3970.8428756188
FDT01,OUT010,635.036150060591
FDG58,OUT013,2506.15891257336
FDK21,OUT017,4195.41879639505
NCS41,OUT019,485.402287779791
FDS10,OUT045,2828.52799501586
NCT53,OUT046,2679.54718023736
FDJ28,OUT018,2583.09691560736
FDX44,OUT045,1360.67415606514
FDT20,OUT018,528.810148056994
FDO44,OUT017,1836.93715665358
NCX17,OUT049,3970.92245193303
FDY01,OUT017,1978.85499689593
FDJ12,OUT027,5633.28907749025
DRK35,OUT018,499.901698346175
FDD47,OUT019,503.966796206596
NCM53,OUT035,1808.9138179361
FDO45,OUT013,1399.25977127389
NCM42,OUT010,235.568122031466
FDE04,OUT046,2893.60382553313
NCI30,OUT027,6583.52028029968
FDZ19,OUT013,2804.85357592551
FDW57,OUT013,2898.04695495371
FDA25,OUT013,1678.18157268324
FDT22,OUT046,941.470148041417
FDP51,OUT013,1931.66195792436
FDD48,OUT027,3071.71122020842
FDY39,OUT035,3162.89956560674
FDO48,OUT010,611.068487299352
FDD23,OUT027,5024.34586935033
DRN35,OUT027,973.820542932666
FDT01,OUT035,3765.11461569908
FDC20,OUT010,124.354558591001
DRJ35,OUT035,1040.52824286996
FDB32,OUT046,1517.36771401895
FDL24,OUT046,2825.04000502141
NCV42,OUT035,1886.43742170906
FDZ46,OUT046,1763.63742699538
FDC15,OUT013,2436.70787464243
FDD08,OUT019,85.796343032723
FDY50,OUT049,1432.63182933253
FDD36,OUT013,1899.05363009584
FDG57,OUT027,1293.43102105382
FDL21,OUT018,564.177726895623
FDN16,OUT027,2679.46252800775
FDJ09,OUT027,1201.90791787911
FDS01,OUT010,466.842956885246
FDV33,OUT017,4442.05100197325
DRE12,OUT017,1896.66319560124
FDR07,OUT013,1563.67317653882
FDP48,OUT010,462.130240145632
NCB55,OUT035,967.351979891376
FDQ08,OUT013,961.703915113153
FDR34,OUT035,3983.30113713202
FDO33,OUT046,1800.35327435488
FDP13,OUT045,606.831319809801
FDX12,OUT049,4137.37887463818
NCT06,OUT049,2738.74272927531
FDR16,OUT019,491.261083190343
FDE36,OUT046,2716.86531043539
FDZ36,OUT049,3134.48350003323
FDV13,OUT045,1403.30133085662
NCZ17,OUT035,608.973768986319
FDU56,OUT045,2882.58780681144
FDM09,OUT035,2928.33916864767
FDV02,OUT017,2798.67352249015
FDS34,OUT018,1572.42892377163
FDA11,OUT049,1562.7159905526
FDP09,OUT017,3555.41686343488
FDB29,OUT027,3003.16551489129
FDT19,OUT017,2936.18137999672
DRH15,OUT017,712.1013639617
FDY38,OUT046,3787.61571025889
FDF14,OUT027,4068.33593239534
FDN48,OUT010,211.599672009948
FDQ12,OUT013,3706.60019867233
NCJ43,OUT045,2671.71832449637
FDE17,OUT019,351.454141236667
FDB05,OUT035,4133.23043612075
FDH10,OUT045,3022.25836148198
NCR06,OUT017,662.155081335842
FDU32,OUT018,1685.44158433573
FDD56,OUT049,2961.05395304269
FDO36,OUT018,2506.03091404937
FDH16,OUT010,160.118521405573
FDX10,OUT018,493.600172148046
FDZ37,OUT017,1501.31016233793
FDU31,OUT010,625.849912445934
DRC49,OUT049,2356.85026188519
FDL15,OUT045,2385.09288932412
FDN32,OUT019,472.597555292634
DRH59,OUT027,1952.09738385198
NCU29,OUT049,2469.67262111361
FDR37,OUT019,411.872147684957
FDS14,OUT018,2098.4130464633
FDU02,OUT027,5991.70835517622
FDJ08,OUT035,3300.94315758271
NCZ06,OUT045,3966.99674376169
FDO31,OUT049,1363.8078313793
FDH31,OUT018,1425.48622531022
FDS58,OUT017,2696.84033252767
NCA53,OUT027,1298.25928701618
FDF50,OUT046,3262.68776221136
NCW42,OUT049,3721.0067483961
NCQ17,OUT045,2438.61037635647
FDK51,OUT018,3598.71073866689
NCW41,OUT010,377.910779386431
NCR29,OUT017,909.271110773464
FDB08,OUT019,413.309719957603
FDA40,OUT027,2263.47035217007
FDL14,OUT018,2248.82202616768
FDB47,OUT046,3382.95233356102
FDO03,OUT035,3974.17014479272
DRK13,OUT019,504.896719297718
FDX13,OUT010,688.568399435081
FDF52,OUT046,2902.27741450811
FDT11,OUT013,3119.89339943794
FDB08,OUT013,2591.89505104062
FDQ28,OUT018,2135.51819332823
FDD29,OUT045,3858.15908277625
NCQ29,OUT027,7046.18553380478
NCO02,OUT013,1034.56083641641
FDR56,OUT010,552.962703915329
NCM54,OUT049,2056.55685898761
FDP51,OUT035,1998.99409054114
FDT38,OUT013,1307.38873414902
FDZ20,OUT018,3560.05979944915
FDJ53,OUT013,1864.9502851588
FDX13,OUT049,4247.25499457131
FDP58,OUT035,3771.78152405546
NCK31,OUT019,118.774443921655
FDA35,OUT018,1722.90021108148
FDV37,OUT018,2853.45610986544
NCO07,OUT027,5707.6610762191
FDA20,OUT045,2950.66699060542
FDZ59,OUT035,2902.05382068966
NCY17,OUT017,748.230946183017
FDQ28,OUT035,2555.85177374567
FDV35,OUT017,2611.46710107739
FDQ36,OUT013,561.156530770569
FDD34,OUT018,2263.16212382954
FDK51,OUT045,4075.30195826486
FDV31,OUT035,2989.17324383798
FDR04,OUT035,1575.76490410572
FDR14,OUT049,894.206924412464
DRC36,OUT010,461.386414242624
FDE39,OUT019,234.339882072815
FDP57,OUT049,1729.17531971421
FDE57,OUT046,2288.47967225099
NCN18,OUT046,1786.04348495002
NCQ05,OUT018,2098.22029594405
FDW47,OUT035,2054.03918714213
FDV46,OUT035,2323.06375270022
NCP29,OUT045,970.18245788988
FDE09,OUT018,1536.5658611241
NCU06,OUT027,6124.98509393334
FDT19,OUT010,473.462195312242
DRF15,OUT017,2478.04498759936
DRI51,OUT013,2644.21391157995
NCX54,OUT013,1639.43645079148
DRE01,OUT013,3913.0629010857
NCB07,OUT045,3035.79668554122
FDU50,OUT035,1895.85873433353
FDG40,OUT035,558.967226814504
FDW10,OUT018,2431.45427787484
FDX51,OUT013,3155.08790857143
NCP17,OUT045,979.878737482492
FDP21,OUT035,3218.53262499285
FDL04,OUT045,1588.45492866924
FDV23,OUT013,1982.75352413592
FDF24,OUT046,1318.94329347469
FDH56,OUT027,3054.93725541966
FDB51,OUT049,988.989113977794
FDI58,OUT027,2545.65879989198
FDR20,OUT013,760.448453153591
FDC51,OUT018,1660.27856291288
FDB16,OUT027,2246.90851724748
FDE40,OUT049,987.86758849736
NCM17,OUT035,735.627442069809
FDU56,OUT035,3180.19193120831
FDS32,OUT019,381.233348326119
FDX02,OUT049,3650.46302323182
FDT39,OUT027,4098.34246893882
FDE35,OUT017,968.603471998651
NCI42,OUT019,518.010450019394
DRL23,OUT046,1687.7824926899
FDA10,OUT046,1961.63257601737
FDA11,OUT013,1505.89829521063
NCM06,OUT046,2494.05293377266
NCT05,OUT035,4455.97390554865
NCQ02,OUT010,430.603027089763
NCY06,OUT049,2134.69650373572
FDY56,OUT035,3907.22592373565
FDL02,OUT035,1806.85430945957
NCI06,OUT035,2993.26454062277
FDQ14,OUT045,2270.49651753954
FDQ12,OUT017,3829.17292236491
FDP36,OUT046,786.322595497819
FDK21,OUT027,6713.02689655145
FDO40,OUT045,2239.45708174382
NCK54,OUT019,257.827510326601
FDY09,OUT018,2449.40624521531
NCW30,OUT049,4342.09279887628
NCC55,OUT027,955.66827903857
FDE58,OUT018,1614.94378215773
FDR39,OUT013,2957.74215019479
FDU28,OUT049,3069.73869795223
FDH08,OUT017,3834.48474155307
FDG35,OUT045,2821.41760050365
FDG22,OUT049,582.031905040308
FDC34,OUT035,2685.85260074609
FDP15,OUT018,3578.95340169177
FDK34,OUT010,591.815042169636
FDU45,OUT035,1976.52630549482
FDQ04,OUT027,1031.3047361557
FDX22,OUT018,2981.98777943718
FDB45,OUT017,1733.53456925673
NCH43,OUT027,5753.00334650425
DRE60,OUT046,3671.77491380655
FDD17,OUT027,6221.78139835085
NCM54,OUT017,2104.89858520796
NCH55,OUT013,2007.71999631228
NCT06,OUT017,2726.99590815775
FDA48,OUT027,5897.92347113719
FDY58,OUT027,6096.56783434489
FDO25,OUT045,3358.81631583087
FDN50,OUT045,1514.67564910004
FDH35,OUT035,2825.53405793186
FDK09,OUT045,3547.76070515531
FDO16,OUT013,1267.16349370214
FDW11,OUT045,999.663244808662
FDU47,OUT027,3796.00970171944
NCQ42,OUT010,282.540156201481
FDK55,OUT027,2355.76864323815
FDN08,OUT049,1957.8271927421
FDT57,OUT045,3736.97445434708
FDJ12,OUT018,2923.58069460646
DRL59,OUT017,858.723090178615
NCN53,OUT046,562.486423253357
FDO51,OUT010,111.408146722422
FDK56,OUT017,3184.3743791883
FDY12,OUT035,888.639357223288
FDU15,OUT035,619.52543014897
FDQ19,OUT046,4047.49458829533
DRF15,OUT045,2338.43145100063
DRE25,OUT019,208.174198613483
FDK57,OUT018,1635.09806193771
FDD33,OUT010,617.092549562183
FDR34,OUT027,6157.8593566232
FDU04,OUT045,1817.94750510376
FDE35,OUT019,167.283289633337
NCD31,OUT035,2748.75393541534
FDJ56,OUT035,1699.25346455212
NCU53,OUT046,2691.74879609369
FDD39,OUT035,3592.29320617369
NCU17,OUT019,252.214443153802
FDJ20,OUT046,2040.32896737686
NCW41,OUT018,2175.99119174538
FDL52,OUT035,626.935306184659
FDS39,OUT035,2405.9995795241
DRJ47,OUT045,2708.95940534278
FDP13,OUT010,104.127180538594
DRK39,OUT010,153.638657716062
FDF28,OUT010,275.570187022475
FDB09,OUT045,1953.38511562034
FDM51,OUT046,1631.83494274622
DRM49,OUT018,626.683104569764
DRF23,OUT013,2827.30737326146
DRH01,OUT035,2946.49837737267
FDH12,OUT027,2828.94868125744
FDA28,OUT019,277.408315262926
FDW37,OUT018,1257.32285703308
FDF02,OUT046,1686.39552663411
DRL37,OUT046,690.961003840117
NCF43,OUT046,2264.94450846844
FDH08,OUT010,604.154810890545
FDR34,OUT019,650.190833752697
NCK19,OUT049,3254.22575819931
NCD55,OUT018,577.184060169958
FDT27,OUT049,3984.80639455215
FDQ57,OUT045,2280.4079471655
FDA47,OUT035,2795.90182661517
DRG15,OUT027,1641.17439220434
FDE05,OUT018,1993.878216621
FDN46,OUT046,1643.55223045988
FDX27,OUT027,2442.33529450499
FDT51,OUT045,1729.13091890326
FDU33,OUT013,717.21902828491
FDJ16,OUT027,1548.27488794176
FDD20,OUT019,307.992855461146
FDT36,OUT049,547.431291369105
DRF15,OUT027,3985.55092555307
FDN52,OUT010,177.913871133875
FDC22,OUT027,5150.33869249362
FDX15,OUT045,2520.37525866617
FDT13,OUT013,3034.28314971054
FDU04,OUT017,1954.05980845212
FDU31,OUT019,635.640857914232
FDW59,OUT027,2283.8877854825
NCO29,OUT046,2693.33789374135
FDL15,OUT035,2591.02679538927
FDI41,OUT049,2379.35454942257
FDQ48,OUT049,1644.31885292267
DRI39,OUT013,854.712700401657
FDI08,OUT013,4140.03002912319
