Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDD34,OUT027,4479.71941337125
FDJ50,OUT027,1453.6216272141
FDZ44,OUT013,1927.41908081285
DRO59,OUT035,1260.28674789965
DRB48,OUT045,625.236771423594
FDR21,OUT018,2488.04575062978
NCE42,OUT010,555.297407193228
FDO23,OUT046,1394.90747529218
NCE30,OUT018,3139.48959678572
FDQ22,OUT035,628.90598431549
FDY01,OUT045,1846.15420162649
FDS08,OUT017,2965.71377673537
FDG28,OUT018,3518.96134562703
FDQ51,OUT018,621.601086690701
FDB05,OUT017,4155.92875089057
FDO56,OUT049,1957.9261606113
FDE02,OUT018,1256.56312218559
FDN45,OUT017,3711.06441231318
FDS09,OUT013,777.127590671787
NCA54,OUT018,2541.62930776537
FDP09,OUT010,512.046777192469
FDC53,OUT045,1559.41089001375
NCM55,OUT017,3119.39032992307
FDL09,OUT018,2457.89946953749
FDA11,OUT019,220.364492606626
FDA50,OUT045,1475.4774518746
FDC23,OUT017,3064.57301753494
FDE22,OUT049,2617.4675283225
FDD23,OUT046,3082.26954136605
NCA29,OUT049,2864.07225384072
FDK38,OUT046,2408.33079179653
DRC13,OUT046,1994.39711975892
NCP43,OUT049,2967.39257045373
FDX28,OUT049,1612.43760462421
FDF08,OUT049,1466.23398155233
FDZ33,OUT046,2449.82928005199
FDD10,OUT049,2962.9143387567
FDO58,OUT017,2648.99438480365
FDI50,OUT017,3863.77518489272
FDO58,OUT045,2618.60807824298
FDX08,OUT013,2943.19546681615
NCK17,OUT010,96.8404420716797
FDF39,OUT035,4480.40680015342
FDU45,OUT010,259.640604245621
NCJ18,OUT018,1650.68522002123
DRC27,OUT019,582.588037723238
DRC25,OUT035,1411.07473435836
FDU59,OUT035,2640.1754995934
FDU28,OUT035,3150.18275512607
NCP30,OUT046,653.198470280518
FDB39,OUT018,742.140999435263
FDE41,OUT013,1386.54741243283
DRH11,OUT010,137.618901269048
FDA58,OUT045,3748.54973388605
FDU50,OUT046,1867.42653604205
FDM34,OUT013,2113.10086144469
FDM44,OUT027,2764.61044712201
FDR39,OUT045,2927.06866208919
FDM25,OUT045,2640.41194340202
FDQ49,OUT049,2559.30694627881
DRH25,OUT018,680.343532599219
FDM09,OUT027,4517.20471271313
FDL44,OUT019,397.31627601838
NCR42,OUT018,381.576531199997
DRL59,OUT046,850.880922464316
FDX43,OUT013,2751.96275344362
DRK47,OUT010,554.215420871423
FDU48,OUT018,1837.24356408352
FDY12,OUT045,805.263314564077
NCN43,OUT018,1665.84984109752
NCM55,OUT018,2577.45361198744
FDQ21,OUT027,3273.93211752448
FDX13,OUT035,4085.51002533099
NCK30,OUT027,6482.01697489516
FDG20,OUT049,2899.01709368994
DRG27,OUT017,649.768217778646
FDY14,OUT018,3744.00218178146
FDP59,OUT035,1713.35672433488
FDU60,OUT017,2625.04083312603
NCC18,OUT019,530.126415827008
DRJ39,OUT017,3611.28916660593
FDS07,OUT049,1840.56477465475
FDM08,OUT027,6039.24524790999
FDP51,OUT045,1912.01653949074
FDU16,OUT035,1358.16650265308
FDH12,OUT013,1710.84706826278
DRE48,OUT010,485.420628398478
NCL42,OUT027,6404.74317978137
FDR21,OUT045,2820.82220761601
NCW29,OUT035,2220.33147506438
FDO11,OUT013,4115.54502926962
NCM31,OUT049,2326.74046126557
FDV35,OUT019,354.547863011545
FDF58,OUT017,1020.19733673962
NCE43,OUT049,2799.13167562669
FDA02,OUT035,2431.90770766432
DRL37,OUT010,102.501031847
FDR24,OUT018,1241.60118487416
FDW59,OUT049,1345.81308894558
FDS22,OUT049,731.922072114596
FDW24,OUT017,806.108010617967
FDU24,OUT035,1560.96384822124
FDA21,OUT027,4988.01890380742
FDH58,OUT027,3107.10358594711
FDW36,OUT018,1420.88162216356
FDI45,OUT027,4759.00510172497
FDU01,OUT018,2589.0680065657
FDF35,OUT027,2943.94157409082
FDU43,OUT019,561.082787573214
FDE24,OUT019,345.227784185596
FDK50,OUT049,2698.21381416174
FDG31,OUT045,989.211867139889
FDC60,OUT045,1438.53286443204
FDL36,OUT013,1491.33878357901
FDP21,OUT013,3125.1855166553
FDW16,OUT045,1423.8583641646
FDX02,OUT017,3732.94649830028
FDQ58,OUT027,4034.04761965085
FDT51,OUT046,1808.57898195096
FDD59,OUT049,1294.11481001984
NCM42,OUT018,1479.20108866874
FDA57,OUT018,467.074609708052
FDZ48,OUT035,1835.73824749487
FDE46,OUT045,2423.5832087974
NCZ30,OUT019,288.949736441871
FDB56,OUT017,3148.7312290177
FDA25,OUT027,2834.46448535759
FDD20,OUT013,2038.33717450091
FDL25,OUT013,1474.75714771488
NCO18,OUT049,2938.82451835697
FDJ45,OUT017,574.015070696868
FDR12,OUT035,2874.61309422032
NCF19,OUT010,112.228265606485
FDK25,OUT046,2717.80756832246
NCR17,OUT046,1865.37807571334
FDC52,OUT046,2488.1737680519
NCA54,OUT017,3041.50335324489
FDR45,OUT010,564.852184652194
NCM19,OUT049,1869.44011723431
FDF39,OUT027,6225.74593351729
FDX23,OUT049,1577.11767150227
FDD58,OUT027,2640.64397628862
FDX28,OUT013,1623.53798087638
NCD31,OUT013,2650.17891721037
FDU57,OUT018,2184.38935581976
FDI27,OUT046,729.027535143695
NCM42,OUT046,1755.00028570307
FDD32,OUT027,2206.24676241424
FDI34,OUT013,3763.32087360661
NCM29,OUT049,2147.23301789319
FDG46,OUT018,1542.22184587291
DRC01,OUT010,122.576242835234
FDB15,OUT027,6219.10117689917
NCA17,OUT027,4008.0624402461
FDF10,OUT046,2345.97441447238
FDR26,OUT027,4785.97018646421
FDI02,OUT049,1775.09656878342
NCM54,OUT010,295.585185814524
FDF14,OUT013,2465.42985991636
FDJ33,OUT010,276.042852364818
FDM20,OUT035,4141.10525107062
FDC03,OUT027,5271.89862219113
NCX05,OUT046,1904.61644259371
NCM41,OUT027,2513.09472501286
NCU29,OUT010,366.919012338801
FDQ59,OUT017,1375.8050059874
FDH46,OUT010,235.354933766028
FDH09,OUT013,822.064440053957
NCD06,OUT045,738.295884218001
FDC15,OUT035,2556.37715171366
DRD37,OUT027,1125.38320957794
FDT28,OUT027,3973.15281758719
FDR28,OUT027,4371.32681969174
FDT38,OUT017,1404.68138762717
FDV34,OUT027,2004.95465739208
FDY52,OUT035,1032.70095660445
FDB34,OUT013,1385.33216160707
DRL23,OUT018,1423.91759805233
DRB24,OUT046,2504.02494237499
FDJ50,OUT046,870.167054416274
FDQ49,OUT035,2587.53403507051
FDP20,OUT035,2065.84245779466
FDV19,OUT027,4279.00643420238
NCR54,OUT045,3125.85903008898
FDO09,OUT010,627.354836538267
FDS57,OUT018,2064.90099748531
FDN10,OUT049,1935.12295084378
FDV23,OUT049,2065.96454567733
FDY28,OUT049,3536.94227825119
DRG51,OUT013,2645.14821925878
FDD45,OUT019,222.199521914373
NCL18,OUT027,5212.15999481484
NCM29,OUT013,2115.09208706959
FDF17,OUT027,5271.54861608226
FDE22,OUT017,2707.43964939883
FDQ22,OUT017,618.341918257395
FDS01,OUT013,2951.26812926701
FDW35,OUT027,1049.61623369783
FDJ33,OUT046,2037.62264241418
NCF54,OUT035,2884.45182408193
FDE09,OUT013,1770.03746740597
NCE06,OUT045,2555.16545328091
DRH49,OUT049,1313.98116704794
FDY43,OUT045,2711.7887267997
NCT05,OUT017,4315.23370624843
FDZ34,OUT045,3063.3835643216
FDL38,OUT017,1466.80534724393
FDZ31,OUT017,3175.67112432072
FDR14,OUT035,902.760465864241
NCN54,OUT049,1284.87180855338
NCC42,OUT027,3700.96774720955
FDK08,OUT017,1648.86179018638
FDP59,OUT013,1713.45167527601
FDV22,OUT035,2561.84729102009
FDD33,OUT035,3908.11833254705
DRE60,OUT027,6135.56585500728
FDK52,OUT046,3720.90277312363
FDA02,OUT017,2432.76974391483
FDM56,OUT049,1791.55135085068
FDE57,OUT035,2376.28823869396
FDM32,OUT045,1394.0930098531
NCQ30,OUT027,3200.38272414885
FDQ27,OUT027,2809.52839591863
FDT60,OUT027,3081.26555449664
FDU43,OUT049,3983.83450090603
NCO55,OUT035,1758.96385685713
FDG02,OUT045,3021.79888520324
FDJ28,OUT013,3125.58499185849
FDP40,OUT045,1764.51924930392
FDJ38,OUT045,3074.42185433406
NCC54,OUT017,4022.23030576744
NCZ41,OUT046,2042.28357256432
FDK38,OUT019,343.021827585361
FDU52,OUT013,2523.60134510388
FDC40,OUT046,1224.46747406433
NCR30,OUT017,1223.92717324093
NCN18,OUT017,1796.50389208124
FDB50,OUT035,1293.11367802561
FDG04,OUT013,3086.70003946261
FDR26,OUT035,2959.66513415989
NCT17,OUT018,2701.0609328981
FDX35,OUT027,5986.64589819883
FDS12,OUT046,2121.90532474497
NCZ29,OUT027,3367.26106630401
FDB38,OUT010,385.18895609094
FDP12,OUT013,593.120085273496
FDP22,OUT046,835.819175749929
FDS26,OUT018,3823.25689944849
FDR52,OUT046,3104.8892463761
DRJ13,OUT046,2637.52868261524
FDU48,OUT027,3480.70877259447
FDE29,OUT035,981.234584110775
NCT29,OUT049,2004.98384114781
DRK37,OUT018,2656.26889729824
FDK55,OUT046,1455.62491418506
FDR07,OUT046,1536.7233864981
FDO21,OUT027,6054.35138079581
FDK46,OUT049,4318.00650267661
FDB12,OUT045,1666.15494838345
FDT31,OUT027,5194.3814794537
FDJ33,OUT045,1977.92737023779
FDC26,OUT027,2982.35653388847
NCQ02,OUT045,2974.37545863269
FDP08,OUT010,469.516737312894
FDB11,OUT027,6026.14937150877
FDV55,OUT013,2385.43019849219
FDW20,OUT049,2001.11650184424
NCJ18,OUT019,305.888560713297
FDC41,OUT018,1044.40402235339
FDE14,OUT027,2723.35222227711
FDG35,OUT013,2889.55167272129
FDF45,OUT035,937.442851028685
FDS19,OUT027,2187.23560641182
FDS58,OUT019,379.431075848052
FDA26,OUT017,3679.03375585533
FDM32,OUT049,1433.04922798237
FDL45,OUT046,2026.95137699679
FDZ55,OUT049,2642.13720191493
FDY37,OUT049,2338.22707296024
FDO46,OUT046,3145.4729192381
FDQ60,OUT046,1969.28758396274
FDA19,OUT018,1839.65711338965
FDL15,OUT046,2520.27591605166
FDM10,OUT018,2956.25412440016
NCL05,OUT017,690.129754952342
DRK49,OUT010,96.0184258499503
NCE18,OUT027,6481.39336382719
FDG40,OUT049,563.068419865382
DRI59,OUT045,3543.11782373043
FDK28,OUT035,4304.16100872348
NCD06,OUT019,107.174039633048
FDO11,OUT019,611.198559792846
FDK27,OUT046,1950.37484911533
FDT43,OUT027,1429.42071443117
FDD38,OUT018,1348.59305534308
FDA16,OUT049,3641.15054007286
FDL14,OUT027,4104.48716779346
NCM17,OUT049,713.942970348784
FDD20,OUT045,1955.89120211151
FDA40,OUT045,1393.90479476417
FDL43,OUT045,1224.21670675435
FDV15,OUT045,1630.53254921489
FDE52,OUT046,1432.48405511465
NCL17,OUT010,345.986387030668
NCJ31,OUT045,3815.77761504908
FDR60,OUT045,1252.33404313776
NCA18,OUT035,1936.86520889937
FDS21,OUT027,1727.30418758471
FDW09,OUT035,1313.44689795599
FDL26,OUT035,2594.70697710036
FDS47,OUT018,1268.0148746812
FDC39,OUT046,3352.46223579908
FDT51,OUT035,1880.70461647193
FDK40,OUT035,4485.38613123763
NCG19,OUT045,3763.41795417437
FDZ07,OUT046,985.975163994481
FDF08,OUT027,2489.33898109415
FDO04,OUT013,881.668372656445
FDK41,OUT018,1157.91547209484
FDP15,OUT049,4234.62784447215
NCD43,OUT018,1415.67960145638
NCP18,OUT013,2425.12878499815
FDZ51,OUT046,1513.43543687539
DRH13,OUT035,1828.71214560558
FDF38,OUT045,633.524676157724
NCI43,OUT045,773.881730407682
FDM38,OUT027,1563.05659411885
FDS03,OUT013,1043.41351738051
DRJ47,OUT017,2860.79147197444
FDT50,OUT010,228.741812489533
FDV02,OUT046,2802.64344970963
NCG18,OUT017,1737.81461161449
FDW52,OUT046,2703.83472625422
FDS40,OUT035,605.82185595557
FDN31,OUT017,3199.19408902915
FDA37,OUT045,1952.30996103659
FDA15,OUT046,4104.26892150589
FDL39,OUT046,2956.30342734812
FDJ53,OUT045,1932.17997788097
FDX22,OUT013,3469.67146623066
NCZ42,OUT045,3766.51477937844
FDD56,OUT027,4815.96933601156
FDD40,OUT017,3287.78258060202
FDS50,OUT013,3524.61847584347
NCN14,OUT013,3019.18302469802
FDT15,OUT013,2977.72151447236
NCS18,OUT027,2882.67335381176
NCO26,OUT010,267.656130219286
FDF58,OUT018,794.072686027103
NCB19,OUT013,1389.9079922444
FDH26,OUT017,2360.61603087734
DRB24,OUT027,4028.00755461441
FDA49,OUT018,1184.60004447328
FDB32,OUT045,1514.93366439926
FDI36,OUT017,3218.27902856327
NCA17,OUT010,363.408043212057
FDH22,OUT013,1972.14967766474
NCM26,OUT018,2194.15549281449
FDT15,OUT027,4919.38245641553
FDB16,OUT018,1190.65593209268
NCP54,OUT027,3273.20674112001
FDJ36,OUT013,1665.12838746272
FDO28,OUT045,1895.27000415344
FDU09,OUT013,872.391567802418
FDF29,OUT017,2170.84756989967
FDY08,OUT013,2293.29598203319
DRJ59,OUT018,360.725668451765
FDT23,OUT027,2187.43890864654
FDU15,OUT018,371.201750194988
FDT47,OUT013,1565.07745077535
FDI53,OUT019,421.420759830414
FDR59,OUT018,3719.21515605524
FDD53,OUT035,666.170752397688
FDY51,OUT017,3669.57298343372
FDT04,OUT049,618.599769410713
FDU51,OUT049,2920.53366854419
FDG14,OUT035,2538.79428169748
NCU06,OUT045,3677.37976786089
DRG25,OUT046,3058.72896089073
DRH49,OUT035,1403.08302542784
FDN15,OUT035,2348.01984443334
FDL43,OUT018,1013.98402962518
NCT18,OUT049,3029.57645682898
NCB31,OUT013,4273.00116410746
FDK57,OUT035,1985.28604973216
FDY04,OUT019,385.737310444431
NCP54,OUT046,1985.33921149882
FDF41,OUT013,3995.51356332943
FDM01,OUT045,1604.29236414359
FDW03,OUT045,1641.50960620145
FDF28,OUT045,1972.21114793911
FDY37,OUT017,2406.40725277949
FDQ03,OUT017,3963.46157110057
FDP51,OUT027,3203.28771782064
FDJ40,OUT017,1836.50487494462
FDC32,OUT049,1522.45773470333
DRI49,OUT027,2294.75455445549
NCW54,OUT017,901.211829970784
FDF09,OUT017,626.354227971751
FDP45,OUT018,3514.18155637178
DRJ23,OUT018,2627.48456325084
FDS59,OUT017,1823.62254995626
FDY08,OUT046,2275.36116387575
FDX16,OUT049,2438.22778220271
FDY16,OUT018,2675.39506679713
FDK32,OUT035,2544.17443520124
FDQ22,OUT013,632.344526665339
NCC31,OUT018,2165.33694055406
FDG58,OUT049,2540.38156907948
DRF48,OUT013,3094.11074831103
DRH36,OUT049,1197.55856519868
NCR30,OUT035,1253.9311490499
FDB03,OUT019,628.14388558958
FDZ28,OUT027,3360.03550079131
FDR35,OUT017,3347.81037754711
DRD15,OUT027,6139.18785671126
FDJ33,OUT019,293.805385049766
FDA56,OUT010,279.017619912867
FDP56,OUT046,773.394231681488
NCT30,OUT046,778.614528789052
FDK15,OUT017,1652.76393050477
FDH44,OUT018,2017.33380081824
FDV01,OUT013,2503.3243482107
DRG03,OUT017,2503.8373469806
FDG50,OUT027,2431.91382710279
FDR16,OUT010,516.885647269544
FDZ60,OUT046,1764.48830743175
DRG03,OUT045,2329.34595472773
FDS56,OUT018,3705.40254914696
FDU33,OUT045,721.08889787509
DRD27,OUT035,1660.50503267091
FDW22,OUT046,3631.37618957245
DRA24,OUT045,2613.48798399738
FDF38,OUT049,630.983043516127
FDX48,OUT013,2529.40057787626
FDS58,OUT018,2217.73125384183
FDC32,OUT046,1505.95247375082
NCQ29,OUT045,4158.62601107146
DRK39,OUT018,1144.95552366654
NCS38,OUT017,1890.09036066595
DRO47,OUT013,1812.17864323081
DRG27,OUT027,1073.27343041232
FDC57,OUT027,5285.74040761604
FDS55,OUT046,2369.98276070877
NCJ06,OUT018,1660.59303254761
FDO01,OUT019,324.79448117446
NCM55,OUT045,2616.65263820374
FDC52,OUT049,2521.89266743879
FDQ15,OUT045,1274.08026144232
NCT30,OUT027,1336.23849536991
NCR42,OUT027,842.04616163859
FDD28,OUT035,949.657502718048
FDQ34,OUT049,1707.02962103866
FDZ12,OUT027,3799.53958285287
DRE13,OUT019,203.053246031124
NCN07,OUT019,300.729345818701
FDM28,OUT035,3014.41138959382
FDI10,OUT017,2871.08478608813
FDQ25,OUT013,2787.98338825496
FDA38,OUT010,574.70258112451
DRI13,OUT049,3645.48409831331
FDY20,OUT027,2541.58201714574
NCZ53,OUT035,3207.0370415815
NCM31,OUT013,2346.68329859975
DRB01,OUT017,3134.3717044687
DRF37,OUT046,4285.15854374158
NCF42,OUT049,2919.18866502426
FDF16,OUT018,2108.57722540599
FDB41,OUT013,768.164351290782
FDR34,OUT013,3724.83464119843
FDR15,OUT018,2176.10495588816
NCV42,OUT019,262.480577321691
FDW51,OUT035,3544.26812115138
FDU36,OUT017,1601.1014141126
FDX60,OUT049,1325.63530780207
FDY03,OUT035,1914.24518081037
FDW55,OUT045,3988.1002234857
FDT01,OUT010,631.992060011278
FDG58,OUT013,2535.49829471755
FDK21,OUT017,4223.21963649211
NCS41,OUT019,446.97024766296
FDS10,OUT045,2889.22734157231
NCT53,OUT046,2666.84353130481
FDJ28,OUT018,2700.21911948966
FDX44,OUT045,1378.47740262319
FDT20,OUT018,421.364986494221
FDO44,OUT017,1812.9554625063
NCX17,OUT049,3887.60220440666
FDY01,OUT017,1836.18597769118
FDJ12,OUT027,5626.54654452079
DRK35,OUT018,418.354726325905
FDD47,OUT019,400.618477243918
NCM53,OUT035,1772.16698063783
FDO45,OUT013,1395.68667835278
NCM42,OUT010,255.384972508085
FDE04,OUT046,2949.96794583478
NCI30,OUT027,6285.86447354839
FDZ19,OUT013,2810.19269589514
FDW57,OUT013,2903.61616544808
FDA25,OUT013,1658.85012717413
FDT22,OUT046,951.667105934354
FDP51,OUT013,1937.79824147285
FDD48,OUT027,3076.83137857384
FDY39,OUT035,3079.52139050073
FDO48,OUT010,620.361380011977
FDD23,OUT027,4975.24221305865
DRN35,OUT027,950.401209302631
FDT01,OUT035,3614.12040321909
FDC20,OUT010,136.187627535206
DRJ35,OUT035,1028.64454457307
FDB32,OUT046,1516.57254516948
FDL24,OUT046,2783.09205437634
NCV42,OUT035,1889.28530442184
FDZ46,OUT046,1781.80089188664
FDC15,OUT013,2498.04036209607
FDD08,OUT019,88.9247287391126
FDY50,OUT049,1428.32353261605
FDD36,OUT013,1950.4923815885
FDG57,OUT027,1404.76471446785
FDL21,OUT018,410.73027483992
FDN16,OUT027,2725.85762626114
FDJ09,OUT027,1144.25878198718
FDS01,OUT010,443.535121340797
FDV33,OUT017,4395.11011367729
DRE12,OUT017,1896.51033951698
FDR07,OUT013,1575.61733559142
FDP48,OUT010,439.446605986628
NCB55,OUT035,947.112507831168
FDQ08,OUT013,955.52956634314
FDR34,OUT035,3962.43470742158
FDO33,OUT046,1819.91218293209
FDP13,OUT045,616.410526556025
FDX12,OUT049,4049.77182143047
NCT06,OUT049,2736.42015119915
FDR16,OUT019,516.839535186052
FDE36,OUT046,2720.87495545392
FDZ36,OUT049,3135.46102862305
FDV13,OUT045,1387.33900253528
NCZ17,OUT035,598.217799570262
FDU56,OUT045,2920.148439008
FDM09,OUT035,2866.36609031807
FDV02,OUT017,2853.97450346119
FDS34,OUT018,1540.13694352865
FDA11,OUT049,1544.48409366407
FDP09,OUT017,3556.79877789477
FDB29,OUT027,2979.48624424165
FDT19,OUT017,2889.99753300162
DRH15,OUT017,715.504151578716
FDY38,OUT046,3808.54762243684
FDF14,OUT027,4058.01837380467
FDN48,OUT010,215.412046653234
FDQ12,OUT013,3792.59167446927
NCJ43,OUT045,2748.99863527349
FDE17,OUT019,339.844785183247
FDB05,OUT035,4133.61750943704
FDH10,OUT045,3094.55331138623
NCR06,OUT017,643.1161574249
FDU32,OUT018,1644.14004383602
FDD56,OUT049,2869.04666146047
FDO36,OUT018,2523.28124448871
FDH16,OUT010,209.33103087477
FDX10,OUT018,442.834564887902
FDZ37,OUT017,1471.64027645016
FDU31,OUT010,524.651148326687
DRC49,OUT049,2336.4018769336
FDL15,OUT045,2409.01028637963
FDN32,OUT019,448.045323796856
DRH59,OUT027,2039.0929761068
NCU29,OUT049,2438.26540990622
FDR37,OUT019,441.259292471806
FDS14,OUT018,2200.63105746239
FDU02,OUT027,6032.31100625904
FDJ08,OUT035,3216.76271304527
NCZ06,OUT045,4036.16207432829
FDO31,OUT049,1317.15129163345
FDH31,OUT018,1378.40692930986
FDS58,OUT017,2708.43437740016
NCA53,OUT027,1340.010805092
FDF50,OUT046,3245.92076466118
NCW42,OUT049,3731.62603700631
NCQ17,OUT045,2485.28883932614
FDK51,OUT018,3677.68489180712
NCW41,OUT010,420.194192981545
NCR29,OUT017,891.027409595131
FDB08,OUT019,363.295908306884
FDA40,OUT027,2216.3628477131
FDL14,OUT018,2167.69084041512
FDB47,OUT046,3408.75225454945
FDO03,OUT035,3863.54388147217
DRK13,OUT019,474.640121145251
FDX13,OUT010,596.268863069148
FDF52,OUT046,3007.21408491896
FDT11,OUT013,3088.59103183976
FDB08,OUT013,2603.79982614855
FDQ28,OUT018,2276.82279147349
FDD29,OUT045,4029.0410766232
NCQ29,OUT027,6673.78707218338
NCO02,OUT013,1046.9989580062
FDR56,OUT010,476.444682273484
NCM54,OUT049,2068.11898850025
FDP51,OUT035,1942.44757888044
FDT38,OUT013,1339.99247866847
FDZ20,OUT018,3511.90642253529
FDJ53,OUT013,1964.63786599632
FDX13,OUT049,4128.47546924697
FDP58,OUT035,3673.29512104529
NCK31,OUT019,128.34814590207
FDA35,OUT018,1696.61664054686
FDV37,OUT018,2804.87545227123
NCO07,OUT027,5592.79421339176
FDA20,OUT045,2972.41916401855
FDZ59,OUT035,2809.74744913639
NCY17,OUT017,734.828986816325
FDQ28,OUT035,2551.74023922198
FDV35,OUT017,2562.88756534951
FDQ36,OUT013,557.677009226312
FDD34,OUT018,2291.954796793
FDK51,OUT045,4171.67304643022
FDV31,OUT035,2895.67637997161
FDR04,OUT035,1614.10624056529
FDR14,OUT049,889.909793390869
DRC36,OUT010,416.178614046326
FDE39,OUT019,282.002348065333
FDP57,OUT049,1710.67983007768
FDE57,OUT046,2306.65122924172
NCN18,OUT046,1810.4493520284
NCQ05,OUT018,2067.26526968763
FDW47,OUT035,2006.81215390723
FDV46,OUT035,2346.93580225723
NCP29,OUT045,991.946095366493
FDE09,OUT018,1497.51565854996
NCU06,OUT027,6093.53189157055
FDT19,OUT010,412.787643376441
DRF15,OUT017,2523.94536634333
DRI51,OUT013,2723.64623206721
NCX54,OUT013,1681.82448573514
DRE01,OUT013,3937.54417582381
NCB07,OUT045,3104.53818734305
FDU50,OUT035,1877.6573328117
FDG40,OUT035,570.654425774719
FDW10,OUT018,2483.28733215562
FDX51,OUT013,2963.59486994755
NCP17,OUT045,990.928315233736
FDP21,OUT035,3202.39925122181
FDL04,OUT045,1656.11267199485
FDV23,OUT013,1983.46262457804
FDF24,OUT046,1319.09738497642
FDH56,OUT027,3124.28001736331
FDB51,OUT049,985.549135425403
FDI58,OUT027,2570.73703109483
FDR20,OUT013,754.000506068943
FDC51,OUT018,1663.07943110143
FDB16,OUT027,2372.13187334715
FDE40,OUT049,975.131748498367
NCM17,OUT035,721.742712809373
FDU56,OUT035,3120.61403667378
FDS32,OUT019,326.204771755705
FDX02,OUT049,3666.10650924365
FDT39,OUT027,4037.08644854747
FDE35,OUT017,947.027518051444
NCI42,OUT019,508.684615397087
DRL23,OUT046,1703.75639400416
FDA10,OUT046,1968.44144093673
FDA11,OUT013,1518.79881244082
NCM06,OUT046,2529.41150028174
NCT05,OUT035,4393.91932211634
NCQ02,OUT010,451.266295472806
NCY06,OUT049,2142.1805447263
FDY56,OUT035,3795.374889462
FDL02,OUT035,1738.29225222447
NCI06,OUT035,2981.87201800514
FDQ14,OUT045,2367.67433865269
FDQ12,OUT017,3821.17122550832
FDP36,OUT046,792.736953078978
FDK21,OUT027,6633.81310717113
FDO40,OUT045,2335.51481847149
NCK54,OUT019,275.412701101665
FDY09,OUT018,2446.24560459756
NCW30,OUT049,4332.47896553145
NCC55,OUT027,1016.76937314967
FDE58,OUT018,1618.79319781954
FDR39,OUT013,2984.62845255882
FDU28,OUT049,3048.4071510424
FDH08,OUT017,3841.69758884943
FDG35,OUT045,2784.78835859971
FDG22,OUT049,538.467313261144
FDC34,OUT035,2606.77999759965
FDP15,OUT018,3657.22682476799
FDK34,OUT010,569.839400250564
FDU45,OUT035,1950.3645715811
FDQ04,OUT027,1010.42360547019
FDX22,OUT018,2944.68156301356
FDB45,OUT017,1736.28437428116
NCH43,OUT027,6345.15256305602
DRE60,OUT046,3671.8885715878
FDD17,OUT027,6218.6432205714
NCM54,OUT017,2110.70099043807
NCH55,OUT013,2073.92799093434
NCT06,OUT017,2752.32513653979
FDA48,OUT027,5792.9586786319
FDY58,OUT027,6051.46477720349
FDO25,OUT045,3377.39378352834
FDN50,OUT045,1497.65329698281
FDH35,OUT035,2818.71062057567
FDK09,OUT045,3604.86846827087
FDO16,OUT013,1318.94160218966
FDW11,OUT045,1037.57890001887
FDU47,OUT027,3749.20035020156
NCQ42,OUT010,298.042115709643
FDK55,OUT027,2438.60772638614
FDN08,OUT049,1896.36410426263
FDT57,OUT045,3772.14302185965
FDJ12,OUT018,2919.29182074148
DRL59,OUT017,860.104688273756
NCN53,OUT046,569.649627249951
FDO51,OUT010,114.411035707085
FDK56,OUT017,3122.38705688096
FDY12,OUT035,849.432165024798
FDU15,OUT035,611.385418801405
FDQ19,OUT046,3999.3337940402
DRF15,OUT045,2416.83648943534
DRE25,OUT019,217.915104959326
FDK57,OUT018,1675.48671839158
FDD33,OUT010,558.638978770513
FDR34,OUT027,5992.88692764055
FDU04,OUT045,1936.00531471075
FDE35,OUT019,146.530523482899
NCD31,OUT035,2765.99200851048
FDJ56,OUT035,1647.56530720782
NCU53,OUT046,2687.84341453372
FDD39,OUT035,3575.91670171079
NCU17,OUT019,253.573412946251
FDJ20,OUT046,2056.27485582011
NCW41,OUT018,2200.26402360489
FDL52,OUT035,623.823051067133
FDS39,OUT035,2402.80368345045
DRJ47,OUT045,2748.08166836187
FDP13,OUT010,94.9264416001265
DRK39,OUT010,192.126594102045
FDF28,OUT010,278.307476313259
FDB09,OUT045,1985.50230448941
FDM51,OUT046,1620.26132592652
DRM49,OUT018,666.18357066208
DRF23,OUT013,2867.62346491948
DRH01,OUT035,2847.22263538378
FDH12,OUT027,2853.1739915085
FDA28,OUT019,290.570451569771
FDW37,OUT018,1248.79543609661
FDF02,OUT046,1665.94024392047
DRL37,OUT046,700.395276039507
NCF43,OUT046,2314.20607562999
FDH08,OUT010,561.489830226418
FDR34,OUT019,570.361836242154
NCK19,OUT049,3224.08315981054
NCD55,OUT018,441.632915849766
FDT27,OUT049,3883.55434959536
FDQ57,OUT045,2328.63997495144
FDA47,OUT035,2689.93895550607
DRG15,OUT027,1752.95476681473
FDE05,OUT018,2040.52941700277
FDN46,OUT046,1640.1620071756
FDX27,OUT027,2558.4088109833
FDT51,OUT045,1618.61828067731
FDU33,OUT013,720.394455456888
FDJ16,OUT027,1638.52453488558
FDD20,OUT019,291.823720248741
FDT36,OUT049,552.393588146113
DRF15,OUT027,4051.01787056318
FDN52,OUT010,206.160836361172
FDC22,OUT027,5163.21895262799
FDX15,OUT045,2557.58827284395
FDT13,OUT013,3072.24116087242
FDU04,OUT017,2045.20493681026
FDU31,OUT019,523.100629602686
FDW59,OUT027,2347.22726967782
NCO29,OUT046,2702.97899046419
FDL15,OUT035,2549.43935909877
FDI41,OUT049,2403.31356547533
FDQ48,OUT049,1607.3370642436
DRI39,OUT013,878.417022137082
FDI08,OUT013,4123.79094864444
